borough,date,open,cleaned,watered,resurfaced
Rosemont - La Petite-Patrie,2016-02-29,17,12,NA,12
Rosemont - La Petite-Patrie,2016-03-01,17,12,NA,NA
Rosemont - La Petite-Patrie,2016-03-02,17,12,NA,NA
Rosemont - La Petite-Patrie,2016-03-03,17,NA,NA,NA
Rosemont - La Petite-Patrie,2016-03-04,17,12,NA,12
Rosemont - La Petite-Patrie,2016-03-05,17,12,0,12
Rosemont - La Petite-Patrie,2016-03-06,17,0,0,NA
Rosemont - La Petite-Patrie,2016-03-07,NA,0,0,0
Rosemont - La Petite-Patrie,2016-12-01,0,0,0,0
Rosemont - La Petite-Patrie,2016-12-10,NA,NA,3,NA
Rosemont - La Petite-Patrie,2016-12-11,NA,NA,3,NA
Rosemont - La Petite-Patrie,2016-12-13,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-14,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2016-12-15,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-16,NA,NA,8,NA
Rosemont - La Petite-Patrie,2016-12-18,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-19,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-21,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2016-12-23,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2016-12-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2016-12-26,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-27,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-28,NA,12,12,NA
Rosemont - La Petite-Patrie,2016-12-29,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2016-12-30,NA,12,NA,NA
Rosemont - La Petite-Patrie,2016-12-31,17,12,NA,3
Rosemont - La Petite-Patrie,2017-01-02,17,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-03,NA,12,NA,12
Rosemont - La Petite-Patrie,2017-01-04,NA,NA,0,NA
Rosemont - La Petite-Patrie,2017-01-05,17,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-06,17,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-07,17,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-08,17,12,12,NA
Rosemont - La Petite-Patrie,2017-01-09,17,0,NA,NA
Rosemont - La Petite-Patrie,2017-01-10,17,12,12,12
Rosemont - La Petite-Patrie,2017-01-11,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-01-12,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-13,NA,12,12,12
Rosemont - La Petite-Patrie,2017-01-14,NA,12,12,12
Rosemont - La Petite-Patrie,2017-01-15,NA,12,12,12
Rosemont - La Petite-Patrie,2017-01-16,NA,12,12,12
Rosemont - La Petite-Patrie,2017-01-17,NA,12,NA,12
Rosemont - La Petite-Patrie,2017-01-19,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-20,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-21,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-22,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-23,NA,0,NA,NA
Rosemont - La Petite-Patrie,2017-01-24,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-01-25,17,12,NA,12
Rosemont - La Petite-Patrie,2017-01-26,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-01-27,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-01-28,17,NA,NA,NA
Rosemont - La Petite-Patrie,2017-01-29,17,12,NA,12
Rosemont - La Petite-Patrie,2017-01-30,17,NA,NA,12
Rosemont - La Petite-Patrie,2017-01-31,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-01,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-02,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-02-03,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-04,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-05,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-06,17,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-07,17,12,NA,12
Rosemont - La Petite-Patrie,2017-02-08,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-09,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-02-10,NA,12,12,12
Rosemont - La Petite-Patrie,2017-02-11,NA,12,NA,12
Rosemont - La Petite-Patrie,2017-02-12,17,NA,NA,12
Rosemont - La Petite-Patrie,2017-02-13,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-14,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-15,17,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-16,17,12,NA,12
Rosemont - La Petite-Patrie,2017-02-17,17,12,12,12
Rosemont - La Petite-Patrie,2017-02-18,17,12,NA,NA
Rosemont - La Petite-Patrie,2017-02-19,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-20,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-02-21,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-02-22,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-23,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-02-24,NA,0,0,0
Rosemont - La Petite-Patrie,2017-02-25,NA,0,NA,NA
Rosemont - La Petite-Patrie,2017-02-26,NA,0,NA,NA
Rosemont - La Petite-Patrie,2017-03-03,NA,12,NA,NA
Rosemont - La Petite-Patrie,2017-03-04,NA,0,NA,NA
Rosemont - La Petite-Patrie,2017-03-05,NA,0,NA,NA
Rosemont - La Petite-Patrie,2017-03-06,NA,0,0,0
Rosemont - La Petite-Patrie,2017-12-15,NA,0,NA,0
Rosemont - La Petite-Patrie,2017-12-16,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-12-17,NA,12,12,NA
Rosemont - La Petite-Patrie,2017-12-19,NA,NA,12,NA
Rosemont - La Petite-Patrie,2017-12-20,NA,12,12,NA
Rosemont - La Petite-Patrie,2017-12-21,NA,12,12,NA
Rosemont - La Petite-Patrie,2017-12-22,17,NA,NA,NA
Rosemont - La Petite-Patrie,2017-12-23,17,NA,NA,NA
Rosemont - La Petite-Patrie,2017-12-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2017-12-26,17,NA,NA,NA
Rosemont - La Petite-Patrie,2017-12-27,17,12,NA,NA
Rosemont - La Petite-Patrie,2017-12-28,17,12,12,12
Rosemont - La Petite-Patrie,2017-12-29,17,12,12,12
Rosemont - La Petite-Patrie,2017-12-30,17,12,NA,12
Rosemont - La Petite-Patrie,2017-12-31,17,12,NA,12
Rosemont - La Petite-Patrie,2018-01-01,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-02,17,NA,NA,12
Rosemont - La Petite-Patrie,2018-01-03,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-04,17,12,NA,12
Rosemont - La Petite-Patrie,2018-01-06,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-07,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-08,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-09,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-10,17,12,12,12
Rosemont - La Petite-Patrie,2018-01-11,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-12,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-13,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-14,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-15,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-16,NA,12,12,NA
Rosemont - La Petite-Patrie,2018-01-17,NA,12,12,12
Rosemont - La Petite-Patrie,2018-01-18,17,12,12,12
Rosemont - La Petite-Patrie,2018-01-19,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-20,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-21,NA,0,NA,NA
Rosemont - La Petite-Patrie,2018-01-22,NA,12,12,NA
Rosemont - La Petite-Patrie,2018-01-23,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-01-24,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-01-25,NA,12,12,12
Rosemont - La Petite-Patrie,2018-01-26,NA,12,12,12
Rosemont - La Petite-Patrie,2018-01-27,17,0,NA,12
Rosemont - La Petite-Patrie,2018-01-28,NA,0,NA,NA
Rosemont - La Petite-Patrie,2018-01-29,NA,0,12,NA
Rosemont - La Petite-Patrie,2018-01-30,NA,12,12,12
Rosemont - La Petite-Patrie,2018-01-31,NA,12,12,12
Rosemont - La Petite-Patrie,2018-02-01,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-02,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-03,NA,0,NA,NA
Rosemont - La Petite-Patrie,2018-02-04,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-05,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-06,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-07,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-08,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-09,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-10,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-11,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-12,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-13,17,12,12,12
Rosemont - La Petite-Patrie,2018-02-14,17,12,12,12
Rosemont - La Petite-Patrie,2018-02-15,NA,0,0,0
Rosemont - La Petite-Patrie,2018-02-16,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-17,17,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-18,17,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-19,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-20,NA,0,0,0
Rosemont - La Petite-Patrie,2018-02-21,NA,0,0,0
Rosemont - La Petite-Patrie,2018-02-22,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-02-23,NA,0,NA,NA
Rosemont - La Petite-Patrie,2018-02-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-25,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-02-27,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-02,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-03-03,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-03-04,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2018-03-08,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-09,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-10,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-11,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-12,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-14,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-15,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-16,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-17,NA,0,0,0
Rosemont - La Petite-Patrie,2018-03-18,NA,0,0,0
Rosemont - La Petite-Patrie,2018-12-16,NA,0,NA,0
Rosemont - La Petite-Patrie,2018-12-17,NA,0,12,0
Rosemont - La Petite-Patrie,2018-12-19,NA,0,12,0
Rosemont - La Petite-Patrie,2018-12-21,NA,0,0,0
Rosemont - La Petite-Patrie,2018-12-22,NA,0,NA,0
Rosemont - La Petite-Patrie,2018-12-24,NA,12,12,12
Rosemont - La Petite-Patrie,2018-12-26,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-12-27,NA,12,12,NA
Rosemont - La Petite-Patrie,2018-12-28,NA,NA,NA,0
Rosemont - La Petite-Patrie,2018-12-29,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-12-30,NA,12,NA,NA
Rosemont - La Petite-Patrie,2018-12-31,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-01,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-02,NA,12,NA,12
Rosemont - La Petite-Patrie,2019-01-03,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-01-04,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-05,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-06,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-07,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-08,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-09,18,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-10,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-11,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-12,NA,12,9,NA
Rosemont - La Petite-Patrie,2019-01-13,NA,12,NA,12
Rosemont - La Petite-Patrie,2019-01-14,18,12,12,NA
Rosemont - La Petite-Patrie,2019-01-15,18,NA,12,12
Rosemont - La Petite-Patrie,2019-01-16,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-01-17,18,12,12,NA
Rosemont - La Petite-Patrie,2019-01-18,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-01-19,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-01-20,18,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-21,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-01-22,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-01-23,18,12,12,12
Rosemont - La Petite-Patrie,2019-01-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-25,NA,12,NA,12
Rosemont - La Petite-Patrie,2019-01-26,NA,12,12,12
Rosemont - La Petite-Patrie,2019-01-27,NA,12,12,12
Rosemont - La Petite-Patrie,2019-01-28,NA,12,12,12
Rosemont - La Petite-Patrie,2019-01-29,NA,12,12,12
Rosemont - La Petite-Patrie,2019-01-30,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-01-31,18,12,12,12
Rosemont - La Petite-Patrie,2019-02-01,18,12,NA,12
Rosemont - La Petite-Patrie,2019-02-02,18,12,12,12
Rosemont - La Petite-Patrie,2019-02-03,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-02-04,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-05,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-06,NA,12,NA,12
Rosemont - La Petite-Patrie,2019-02-07,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-08,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-09,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-10,18,12,NA,12
Rosemont - La Petite-Patrie,2019-02-11,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-12,NA,12,NA,12
Rosemont - La Petite-Patrie,2019-02-13,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-02-14,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-15,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-16,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-17,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-18,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-19,18,12,NA,12
Rosemont - La Petite-Patrie,2019-02-20,18,12,NA,12
Rosemont - La Petite-Patrie,2019-02-21,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-22,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-23,18,12,NA,12
Rosemont - La Petite-Patrie,2019-02-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-02-25,NA,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-26,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-02-27,18,12,12,12
Rosemont - La Petite-Patrie,2019-02-28,18,12,12,12
Rosemont - La Petite-Patrie,2019-03-01,18,12,12,12
Rosemont - La Petite-Patrie,2019-03-02,18,12,NA,12
Rosemont - La Petite-Patrie,2019-03-03,18,12,NA,12
Rosemont - La Petite-Patrie,2019-03-04,18,12,NA,12
Rosemont - La Petite-Patrie,2019-03-05,18,12,NA,12
Rosemont - La Petite-Patrie,2019-03-06,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-03-07,18,12,NA,NA
Rosemont - La Petite-Patrie,2019-03-08,18,12,12,12
Rosemont - La Petite-Patrie,2019-03-09,18,12,NA,12
Rosemont - La Petite-Patrie,2019-03-10,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-03-15,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-15,NA,0,0,0
Rosemont - La Petite-Patrie,2019-12-17,NA,12,12,NA
Rosemont - La Petite-Patrie,2019-12-18,NA,NA,12,NA
Rosemont - La Petite-Patrie,2019-12-19,NA,NA,12,NA
Rosemont - La Petite-Patrie,2019-12-20,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-21,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-22,NA,NA,12,NA
Rosemont - La Petite-Patrie,2019-12-23,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-26,NA,NA,NA,0
Rosemont - La Petite-Patrie,2019-12-27,NA,0,NA,0
Rosemont - La Petite-Patrie,2019-12-28,NA,0,NA,0
Rosemont - La Petite-Patrie,2019-12-29,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-30,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2019-12-31,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-01,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-02,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-03,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-05,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-06,NA,NA,12,NA
Rosemont - La Petite-Patrie,2020-01-07,NA,12,12,NA
Rosemont - La Petite-Patrie,2020-01-08,NA,12,12,NA
Rosemont - La Petite-Patrie,2020-01-09,NA,12,12,NA
Rosemont - La Petite-Patrie,2020-01-10,NA,12,12,12
Rosemont - La Petite-Patrie,2020-01-11,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-12,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-14,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-15,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-16,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-17,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-18,18,12,12,12
Rosemont - La Petite-Patrie,2020-01-19,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-20,18,12,12,12
Rosemont - La Petite-Patrie,2020-01-21,18,12,12,12
Rosemont - La Petite-Patrie,2020-01-22,18,12,12,12
Rosemont - La Petite-Patrie,2020-01-23,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-24,18,12,NA,12
Rosemont - La Petite-Patrie,2020-01-25,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-26,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-01-27,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-28,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-01-29,NA,12,12,NA
Rosemont - La Petite-Patrie,2020-01-30,18,12,12,12
Rosemont - La Petite-Patrie,2020-01-31,18,12,12,12
Rosemont - La Petite-Patrie,2020-02-01,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-02,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-03,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-04,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-05,18,12,12,12
Rosemont - La Petite-Patrie,2020-02-06,18,12,12,12
Rosemont - La Petite-Patrie,2020-02-07,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-08,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-09,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-10,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-11,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-12,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-13,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-14,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-15,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-16,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-17,NA,12,NA,12
Rosemont - La Petite-Patrie,2020-02-18,18,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-19,18,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-20,18,12,12,12
Rosemont - La Petite-Patrie,2020-02-21,18,12,12,12
Rosemont - La Petite-Patrie,2020-02-22,18,12,NA,12
Rosemont - La Petite-Patrie,2020-02-23,NA,12,NA,12
Rosemont - La Petite-Patrie,2020-02-24,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-25,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-02-27,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-28,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-02-29,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-03-01,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-03-02,NA,12,NA,NA
Rosemont - La Petite-Patrie,2020-03-03,NA,0,0,0
Rosemont - La Petite-Patrie,2020-03-04,NA,0,0,0
Rosemont - La Petite-Patrie,2020-03-07,6,0,0,0
Rosemont - La Petite-Patrie,2020-12-10,0,0,0,0
Rosemont - La Petite-Patrie,2020-12-13,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-17,NA,0,NA,0
Rosemont - La Petite-Patrie,2020-12-18,NA,0,NA,0
Rosemont - La Petite-Patrie,2020-12-19,NA,13,NA,NA
Rosemont - La Petite-Patrie,2020-12-20,NA,13,NA,NA
Rosemont - La Petite-Patrie,2020-12-21,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-22,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-23,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-24,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-26,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-27,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-28,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-30,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2020-12-31,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-01-02,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-01-03,NA,13,NA,NA
Rosemont - La Petite-Patrie,2021-01-04,NA,13,NA,NA
Rosemont - La Petite-Patrie,2021-01-06,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-01-07,NA,13,13,NA
Rosemont - La Petite-Patrie,2021-01-08,NA,13,13,NA
Rosemont - La Petite-Patrie,2021-01-09,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-01-10,NA,13,NA,NA
Rosemont - La Petite-Patrie,2021-01-11,21,13,13,NA
Rosemont - La Petite-Patrie,2021-01-12,21,13,NA,NA
Rosemont - La Petite-Patrie,2021-01-13,NA,13,13,13
Rosemont - La Petite-Patrie,2021-01-14,NA,13,NA,NA
Rosemont - La Petite-Patrie,2021-01-15,NA,13,13,13
Rosemont - La Petite-Patrie,2021-01-16,NA,13,NA,NA
Rosemont - La Petite-Patrie,2021-01-18,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-01-19,NA,14,14,NA
Rosemont - La Petite-Patrie,2021-01-20,NA,14,14,14
Rosemont - La Petite-Patrie,2021-01-21,22,14,14,14
Rosemont - La Petite-Patrie,2021-01-22,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-01-23,22,NA,7,NA
Rosemont - La Petite-Patrie,2021-01-24,22,14,NA,NA
Rosemont - La Petite-Patrie,2021-01-25,NA,14,NA,NA
Rosemont - La Petite-Patrie,2021-01-27,22,14,NA,NA
Rosemont - La Petite-Patrie,2021-01-28,22,NA,14,NA
Rosemont - La Petite-Patrie,2021-01-29,22,14,14,14
Rosemont - La Petite-Patrie,2021-01-30,22,14,NA,14
Rosemont - La Petite-Patrie,2021-01-31,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-01,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-02,22,NA,NA,NA
Rosemont - La Petite-Patrie,2021-02-03,22,NA,NA,NA
Rosemont - La Petite-Patrie,2021-02-04,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-05,22,NA,NA,NA
Rosemont - La Petite-Patrie,2021-02-06,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-07,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-08,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-09,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-10,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-11,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-12,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-13,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-14,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-15,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-16,22,14,NA,14
Rosemont - La Petite-Patrie,2021-02-17,22,NA,NA,NA
Rosemont - La Petite-Patrie,2021-02-18,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-19,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-20,22,14,NA,NA
Rosemont - La Petite-Patrie,2021-02-21,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-22,22,14,14,14
Rosemont - La Petite-Patrie,2021-02-23,22,14,NA,NA
Rosemont - La Petite-Patrie,2021-02-24,22,14,NA,NA
Rosemont - La Petite-Patrie,2021-02-25,NA,14,NA,NA
Rosemont - La Petite-Patrie,2021-02-26,NA,14,NA,14
Rosemont - La Petite-Patrie,2021-02-27,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-02-28,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-03-02,NA,14,NA,NA
Rosemont - La Petite-Patrie,2021-03-03,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-03-04,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-03-05,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-03-06,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-03-07,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-03-08,NA,14,NA,NA
Rosemont - La Petite-Patrie,2021-03-09,NA,14,NA,NA
Rosemont - La Petite-Patrie,2021-03-10,NA,14,NA,NA
Rosemont - La Petite-Patrie,2021-03-13,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-12-17,NA,0,0,0
Rosemont - La Petite-Patrie,2021-12-26,NA,0,0,0
Rosemont - La Petite-Patrie,2021-12-27,NA,15,15,NA
Rosemont - La Petite-Patrie,2021-12-28,8,0,0,0
Rosemont - La Petite-Patrie,2021-12-29,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-12-30,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2021-12-31,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2022-01-02,NA,NA,NA,NA
Rosemont - La Petite-Patrie,2022-01-04,23,15,NA,15
Rosemont - La Petite-Patrie,2022-01-05,23,NA,NA,NA
Rosemont - La Petite-Patrie,2022-01-06,23,15,NA,15
Rosemont - La Petite-Patrie,2022-01-07,23,NA,NA,NA
